systime,devtime,packno,status,controltype,error,limb,mechanism,angle,hocdisp,button,trialno,assessmentstate
2026-06-01 10:16:29.803666,2867.949,16827,1,0,4,,3,15.35624885559082,1.6081026197140262,1,0,CYCLING
2026-06-01 10:16:29.803666,2867.954,16828,1,0,4,,3,15.37031078338623,1.609575181349272,1,0,CYCLING
2026-06-01 10:16:29.804723,2867.959,16829,1,0,4,,3,15.384373664855957,1.6110478428530586,1,0,CYCLING
2026-06-01 10:16:29.804723,2867.964,16830,1,0,4,,3,15.398435592651367,1.6125204044883041,1,0,CYCLING
2026-06-01 10:16:29.805665,2867.9700000000003,16830,1,0,4,,3,15.398435592651367,1.6125204044883041,1,0,CYCLING
2026-06-01 10:16:29.805665,2867.975,16831,1,0,4,,3,15.398435592651367,1.6125204044883041,1,0,CYCLING
2026-06-01 10:16:29.805665,2867.98,16832,1,0,4,,3,15.398435592651367,1.6125204044883041,1,0,CYCLING
2026-06-01 10:16:29.806665,2867.986,16833,1,0,4,,3,15.398435592651367,1.6125204044883041,1,0,CYCLING
2026-06-01 10:16:29.862377,2867.991,16834,1,0,4,,3,15.398435592651367,1.6125204044883041,1,0,CYCLING
2026-06-01 10:16:29.862377,2867.996,16835,1,0,4,,3,15.384373664855957,1.6110478428530586,1,0,CYCLING
2026-06-01 10:16:29.862377,2868.002,16836,1,0,4,,3,15.384373664855957,1.6110478428530586,1,0,CYCLING
2026-06-01 10:16:29.863376,2868.007,16837,1,0,4,,3,15.384373664855957,1.6110478428530586,1,0,CYCLING
2026-06-01 10:16:29.864376,2868.012,16838,1,0,4,,3,15.384373664855957,1.6110478428530586,1,0,CYCLING
2026-06-01 10:16:29.864376,2868.0170000000003,16839,1,0,4,,3,15.384373664855957,1.6110478428530586,1,0,CYCLING
2026-06-01 10:16:29.865376,2868.023,16840,1,0,4,,3,15.384373664855957,1.6110478428530586,1,0,CYCLING
2026-06-01 10:16:29.865376,2868.0280000000002,16841,1,0,4,,3,15.384373664855957,1.6110478428530586,1,0,CYCLING
2026-06-01 10:16:29.865376,2868.033,16842,1,0,4,,3,15.37031078338623,1.609575181349272,1,0,CYCLING
2026-06-01 10:16:29.866376,2868.039,16843,1,0,4,,3,15.37031078338623,1.609575181349272,1,0,CYCLING
2026-06-01 10:16:29.867376,2868.044,16844,1,0,4,,3,15.37031078338623,1.609575181349272,1,0,CYCLING
2026-06-01 10:16:29.867376,2868.049,16845,1,0,4,,3,15.35624885559082,1.6081026197140262,1,0,CYCLING
2026-06-01 10:16:29.868376,2868.055,16846,1,0,4,,3,15.35624885559082,1.6081026197140262,1,0,CYCLING
2026-06-01 10:16:29.939576,2868.06,16847,1,0,4,,3,15.342185974121094,1.6066299582102397,1,0,CYCLING
2026-06-01 10:16:29.940437,2868.065,16848,1,0,4,,3,15.328123092651367,1.6051572967064531,1,0,CYCLING
2026-06-01 10:16:29.940437,2868.071,16849,1,0,4,,3,15.328123092651367,1.6051572967064531,1,0,CYCLING
2026-06-01 10:16:29.941437,2868.076,16850,1,0,4,,3,15.314061164855957,1.6036847350712073,1,0,CYCLING
2026-06-01 10:16:29.941437,2868.081,16851,1,0,4,,3,15.314061164855957,1.6036847350712073,1,0,CYCLING
2026-06-01 10:16:29.942437,2868.0860000000002,16852,1,0,4,,3,15.29999828338623,1.6022120735674208,1,0,CYCLING
2026-06-01 10:16:29.942437,2868.092,16853,1,0,4,,3,15.29999828338623,1.6022120735674208,1,0,CYCLING
2026-06-01 10:16:29.943437,2868.097,16854,1,0,4,,3,15.28593635559082,1.6007395119321752,1,0,CYCLING
2026-06-01 10:16:29.943437,2868.102,16855,1,0,4,,3,15.28593635559082,1.6007395119321752,1,0,CYCLING
2026-06-01 10:16:29.944437,2868.108,16856,1,0,4,,3,15.271873474121094,1.5992668504283887,1,0,CYCLING
2026-06-01 10:16:29.944437,2868.1130000000003,16857,1,0,4,,3,15.257810592651367,1.5977941889246021,1,0,CYCLING
2026-06-01 10:16:29.945493,2868.118,16858,1,0,4,,3,15.243748664855957,1.5963216272893563,1,0,CYCLING
2026-06-01 10:16:29.945493,2868.1240000000003,16859,1,0,4,,3,15.21562385559082,1.593376404150324,1,0,CYCLING
2026-06-01 10:16:29.945493,2868.129,16860,1,0,4,,3,15.187498092651367,1.590431081142751,1,0,CYCLING
2026-06-01 10:16:30.020621,2868.134,16861,1,0,4,,3,15.173436164855957,1.5889585195075053,1,0,CYCLING
2026-06-01 10:16:30.020621,2868.139,16862,1,0,4,,3,15.14531135559082,1.586013296368473,1,0,CYCLING
2026-06-01 10:16:30.021673,2868.145,16863,1,0,4,,3,15.131248474121094,1.5845406348646864,1,0,CYCLING
2026-06-01 10:16:30.021673,2868.15,16864,1,0,4,,3,15.103123664855957,1.581595411725654,1,0,CYCLING
2026-06-01 10:16:30.022634,2868.155,16865,1,0,4,,3,15.08906078338623,1.5801227502218675,1,0,CYCLING
2026-06-01 10:16:30.022634,2868.161,16866,1,0,4,,3,15.07499885559082,1.578650188586622,1,0,CYCLING
2026-06-01 10:16:30.022634,2868.166,16867,1,0,4,,3,15.07499885559082,1.578650188586622,1,0,CYCLING
2026-06-01 10:16:30.023615,2868.1710000000003,16868,1,0,4,,3,15.060935974121094,1.5771775270828354,1,0,CYCLING
2026-06-01 10:16:30.023615,2868.177,16869,1,0,4,,3,15.046873092651367,1.5757048655790489,1,0,CYCLING
2026-06-01 10:16:30.024614,2868.1820000000002,16870,1,0,4,,3,15.032811164855957,1.574232303943803,1,0,CYCLING
2026-06-01 10:16:30.024614,2868.187,16871,1,0,4,,3,15.01874828338623,1.5727596424400165,1,0,CYCLING
2026-06-01 10:16:30.024614,2868.192,16872,1,0,4,,3,15.00468635559082,1.5712870808047708,1,0,CYCLING
2026-06-01 10:16:30.025617,2868.198,16873,1,0,4,,3,14.990623474121094,1.5698144193009842,1,0,CYCLING
2026-06-01 10:16:30.096220,2868.203,16874,1,0,4,,3,14.976560592651367,1.5683417577971976,1,0,CYCLING
2026-06-01 10:16:30.097238,2868.208,16875,1,0,4,,3,14.962498664855957,1.566869196161952,1,0,CYCLING
2026-06-01 10:16:30.097238,2868.214,16876,1,0,4,,3,14.93437385559082,1.5639239730229197,1,0,CYCLING
2026-06-01 10:16:30.098238,2868.219,16877,1,0,4,,3,14.906248092651367,1.5609786500153466,1,0,CYCLING
2026-06-01 10:16:30.098238,2868.224,16878,1,0,4,,3,14.86406135559082,1.5565608652410687,1,0,CYCLING
2026-06-01 10:16:30.099288,2868.23,16879,1,0,4,,3,14.821873664855957,1.5521429805982498,1,0,CYCLING
2026-06-01 10:16:30.099288,2868.235,16880,1,0,4,,3,14.779685974121094,1.547725095955431,1,0,CYCLING
2026-06-01 10:16:30.099288,2868.2400000000002,16881,1,0,4,,3,14.751561164855957,1.5447798728163988,1,0,CYCLING
2026-06-01 10:16:30.100792,2868.245,16882,1,0,4,,3,14.72343635559082,1.5418346496773665,1,0,CYCLING
2026-06-01 10:16:30.100792,2868.251,16883,1,0,4,,3,14.709373474121094,1.54036198817358,1,0,CYCLING
2026-06-01 10:16:30.101797,2868.256,16884,1,0,4,,3,14.695310592651367,1.5388893266697934,1,0,CYCLING
2026-06-01 10:16:30.101797,2868.261,16885,1,0,4,,3,14.695310592651367,1.5388893266697934,1,0,CYCLING
2026-06-01 10:16:30.102796,2868.2670000000003,16886,1,0,4,,3,14.695310592651367,1.5388893266697934,1,0,CYCLING
2026-06-01 10:16:30.102796,2868.272,16887,1,0,4,,3,14.695310592651367,1.5388893266697934,1,0,CYCLING
2026-06-01 10:16:30.160271,2868.277,16888,1,0,4,,3,14.695310592651367,1.5388893266697934,1,0,CYCLING
2026-06-01 10:16:30.161327,2868.283,16889,1,0,4,,3,14.695310592651367,1.5388893266697934,1,0,CYCLING
2026-06-01 10:16:30.161327,2868.288,16890,1,0,4,,3,14.695310592651367,1.5388893266697934,1,0,CYCLING
2026-06-01 10:16:30.162269,2868.293,16891,1,0,4,,3,14.695310592651367,1.5388893266697934,1,0,CYCLING
2026-06-01 10:16:30.162269,2868.2980000000002,16892,1,0,4,,3,14.695310592651367,1.5388893266697934,1,0,CYCLING
2026-06-01 10:16:30.162269,2868.304,16893,1,0,4,,3,14.695310592651367,1.5388893266697934,1,0,CYCLING
2026-06-01 10:16:30.163269,2868.309,16894,1,0,4,,3,14.65312385559082,1.5344715418955155,1,0,CYCLING
2026-06-01 10:16:30.163269,2868.314,16895,1,0,4,,3,14.58281135559082,1.5271084341136645,1,0,CYCLING
2026-06-01 10:16:30.163269,2868.32,16896,1,0,4,,3,14.484373092651367,1.5168000033242401,1,0,CYCLING
2026-06-01 10:16:30.164269,2868.3250000000003,16897,1,0,4,,3,14.31562328338623,1.4991285646215058,1,0,CYCLING
2026-06-01 10:16:30.164269,2868.33,16898,1,0,4,,3,14.132810592651367,1.4799844644149849,1,0,CYCLING
2026-06-01 10:16:30.164269,2868.3360000000002,16899,1,0,4,,3,13.94999885559082,1.4608404640770047,1,0,CYCLING
2026-06-01 10:16:30.165270,2868.341,16900,1,0,4,,3,13.710935592651367,1.4358058177238784,1,0,CYCLING
2026-06-01 10:16:30.237751,2868.346,16901,1,0,4,,3,13.54218578338623,1.4181343790211438,1,0,CYCLING
2026-06-01 10:16:30.237751,2868.352,16902,1,0,4,,3,13.274998664855957,1.390154609397526,1,0,CYCLING
2026-06-01 10:16:30.238751,2868.357,16903,1,0,4,,3,13.021873474121094,1.3636474014091542,1,0,CYCLING
2026-06-01 10:16:30.238751,2868.362,16904,1,0,4,,3,12.75468635559082,1.3356676317855363,1,0,CYCLING
2026-06-01 10:16:30.239751,2868.367,16905,1,0,4,,3,12.459373474121094,1.3047425391543455,1,0,CYCLING
2026-06-01 10:16:30.239751,2868.373,16906,1,0,4,,3,12.178123474121094,1.2752901080269412,1,0,CYCLING
2026-06-01 10:16:30.239751,2868.378,16907,1,0,4,,3,11.85468578338623,1.241419792256718,1,0,CYCLING
2026-06-01 10:16:30.240751,2868.3830000000003,16908,1,0,4,,3,11.48906135559082,1.203131691712217,1,0,CYCLING
2026-06-01 10:16:30.240751,2868.389,16909,1,0,4,,3,11.06718635559082,1.1589530450211105,1,0,CYCLING
2026-06-01 10:16:30.241750,2868.3940000000002,16910,1,0,4,,3,10.64531135559082,1.114774398330004,1,0,CYCLING
2026-06-01 10:16:30.241750,2868.399,16911,1,0,4,,3,10.139060974121094,1.06175998235326,1,0,CYCLING
2026-06-01 10:16:30.242752,2868.405,16912,1,0,4,,3,9.646873474121094,1.0102182278803025,1,0,CYCLING
2026-06-01 10:16:30.242752,2868.41,16913,1,0,4,,3,9.09843635559082,0.9527860271292804,1,0,CYCLING
2026-06-01 10:16:30.297884,2868.415,16914,1,0,4,,3,8.46562385559082,0.8865180570926207,1,0,CYCLING
2026-06-01 10:16:30.299836,2868.42,16915,1,0,4,,3,7.889060974121094,0.8261405333340255,1,0,CYCLING
2026-06-01 10:16:30.300837,2868.426,16916,1,0,4,,3,7.298436164855957,0.7642904479401846,1,0,CYCLING
2026-06-01 10:16:30.300837,2868.431,16917,1,0,4,,3,6.623435974121094,0.6936045932607061,1,0,CYCLING
2026-06-01 10:16:30.302531,2868.436,16918,1,0,4,,3,6.046873569488525,0.6332271194363813,1,0,CYCLING
2026-06-01 10:16:30.302531,2868.442,16919,1,0,4,,3,5.4562482833862305,0.57137698410827,1,0,CYCLING
2026-06-01 10:16:30.302531,2868.447,16920,1,0,4,,3,4.767186164855957,0.4992185677935458,1,0,CYCLING
2026-06-01 10:16:30.303119,2868.452,16921,1,0,4,,3,4.176560878753662,0.4373684324654345,1,0,CYCLING
2026-06-01 10:16:30.303119,2868.458,16922,1,0,4,,3,3.5578110218048096,0.3725730989654262,1,0,CYCLING
2026-06-01 10:16:30.304120,2868.463,16923,1,0,4,,3,2.910935878753662,0.30483249239211513,1,0,CYCLING
2026-06-01 10:16:30.304120,2868.468,16924,1,0,4,,3,2.3624985218048096,0.24740026667395784,1,0,CYCLING
2026-06-01 10:16:30.305176,2868.473,16925,1,0,4,,3,1.8421859741210938,0.1929132640948328,1,0,CYCLING
2026-06-01 10:16:30.305176,2868.4790000000003,16926,1,0,4,,3,1.3078110218048096,0.13695364994619166,1,0,CYCLING
2026-06-01 10:16:30.305176,2868.484,16927,1,0,4,,3,0.8859359622001648,0.09277499701330141,1,0,CYCLING
2026-06-01 10:16:30.358956,2868.489,16928,1,0,4,,3,0.4781234860420227,0.05006897437527868,1,0,CYCLING
2026-06-01 10:16:30.359974,2868.495,16929,1,0,4,,3,0.11249847710132599,0.01178081297338551,1,0,CYCLING
2026-06-01 10:16:30.359974,2868.5,16930,1,0,4,,3,-0.239064022898674,0.02503472593586988,1,0,CYCLING
2026-06-01 10:16:30.361066,2868.505,16931,1,0,4,,3,-0.5484390258789062,0.05743240048810381,1,0,CYCLING
2026-06-01 10:16:30.361066,2868.511,16932,1,0,4,,3,-0.7875015139579773,0.08246696569804071,1,0,CYCLING
2026-06-01 10:16:30.362049,2868.516,16933,1,0,4,,3,-1.0828139781951904,0.11339201463674495,1,0,CYCLING
2026-06-01 10:16:30.362049,2868.521,16934,1,0,4,,3,-1.3359390497207642,0.1398992101415494,1,0,CYCLING
2026-06-01 10:16:30.363084,2868.526,16935,1,0,4,,3,-1.631251573562622,0.17082426532203746,1,0,CYCLING
2026-06-01 10:16:30.363084,2868.532,16936,1,0,4,,3,-1.9265639781951904,0.20174930801895788,1,0,CYCLING
2026-06-01 10:16:30.363084,2868.5370000000003,16937,1,0,4,,3,-2.221876621246338,0.23267437568301352,1,0,CYCLING
2026-06-01 10:16:30.364051,2868.542,16938,1,0,4,,3,-2.5593764781951904,0.2680172780556176,1,0,CYCLING
2026-06-01 10:16:30.364051,2868.5480000000002,16939,1,0,4,,3,-2.9390640258789062,0.30777806507104044,1,0,CYCLING
2026-06-01 10:16:30.365053,2868.553,16940,1,0,4,,3,-3.3609390258789062,0.3519567117621469,1,0,CYCLING
2026-06-01 10:16:30.435964,2868.558,16941,1,0,4,,3,-3.7968764305114746,0.3976079700227695,1,0,CYCLING
2026-06-01 10:16:30.436887,2868.564,16942,1,0,4,,3,-4.275001525878906,0.44767711292621093,1,0,CYCLING
2026-06-01 10:16:30.436887,2868.569,16943,1,0,4,,3,-4.753126621246338,0.4977462558296523,1,0,CYCLING
2026-06-01 10:16:30.437913,2868.574,16944,1,0,4,,3,-5.259376525878906,0.5507606218721259,1,0,CYCLING
2026-06-01 10:16:30.439886,2868.579,16945,1,0,4,,3,-5.779688835144043,0.6052475994841158,1,0,CYCLING
2026-06-01 10:16:30.439886,2868.585,16946,1,0,4,,3,-6.257813930511475,0.6553167423875572,1,0,CYCLING
2026-06-01 10:16:30.440886,2868.59,16947,1,0,4,,3,-6.750001430511475,0.7068584968605147,1,0,CYCLING
2026-06-01 10:16:30.440886,2868.5950000000003,16948,1,0,4,,3,-7.214064121246338,0.75545502819444,1,0,CYCLING
2026-06-01 10:16:30.441888,2868.601,16949,1,0,4,,3,-7.6921892166137695,0.8055241710978814,1,0,CYCLING
2026-06-01 10:16:30.441888,2868.606,16950,1,0,4,,3,-8.085939407348633,0.8467575946499556,1,0,CYCLING
2026-06-01 10:16:30.442886,2868.611,16951,1,0,4,,3,-8.507814407348633,0.8909362413410621,1,0,CYCLING
2026-06-01 10:16:30.442886,2868.617,16952,1,0,4,,3,-8.90156364440918,0.9321695650245955,1,0,CYCLING
2026-06-01 10:16:30.442886,2868.622,16953,1,0,4,,3,-9.295313835144043,0.9734029885766696,1,0,CYCLING
2026-06-01 10:16:30.443892,2868.627,16954,1,0,4,,3,-9.703126907348633,1.0161090736325304,1,0,CYCLING
2026-06-01 10:16:30.513426,2868.6330000000003,16955,1,0,4,,3,-10.054689407348633,1.0529246125417857,1,0,CYCLING
2026-06-01 10:16:30.514283,2868.638,16956,1,0,4,,3,-10.392189025878906,1.0882674899472546,1,0,CYCLING
2026-06-01 10:16:30.514283,2868.643,16957,1,0,4,,3,-10.701563835144043,1.1206651442136912,1,0,CYCLING
2026-06-01 10:16:30.515284,2868.648,16958,1,0,4,,3,-11.025001525878906,1.1545354599839144,1,0,CYCLING
2026-06-01 10:16:30.515284,2868.654,16959,1,0,4,,3,-11.334376335144043,1.186933114250351,1,0,CYCLING
2026-06-01 10:16:30.516284,2868.659,16960,1,0,4,,3,-11.587501525878906,1.213440322238723,1,0,CYCLING
2026-06-01 10:16:30.517285,2868.664,16961,1,0,4,,3,-11.868751525878906,1.2428927533661271,1,0,CYCLING
2026-06-01 10:16:30.517285,2868.67,16962,1,0,4,,3,-12.093751907348633,1.266454738215467,1,0,CYCLING
2026-06-01 10:16:30.518284,2868.675,16963,1,0,4,,3,-12.389063835144043,1.297379730978117,1,0,CYCLING
2026-06-01 10:16:30.518284,2868.68,16964,1,0,4,,3,-12.585939407348633,1.3179964926884247,1,0,CYCLING
2026-06-01 10:16:30.519284,2868.686,16965,1,0,4,,3,-12.867189407348633,1.347448923815829,1,0,CYCLING
2026-06-01 10:16:30.519284,2868.6910000000003,16966,1,0,4,,3,-13.12031364440918,1.37395603193566,1,0,CYCLING
2026-06-01 10:16:30.520284,2868.696,16967,1,0,4,,3,-13.359376907348633,1.3989906782887864,1,0,CYCLING
2026-06-01 10:16:30.575916,2868.701,16968,1,0,4,,3,-13.61250114440918,1.4254977864086176,1,0,CYCLING
2026-06-01 10:16:30.576923,2868.707,16969,1,0,4,,3,-13.851564407348633,1.450532432761744,1,0,CYCLING
2026-06-01 10:16:30.576923,2868.712,16970,1,0,4,,3,-14.16093921661377,1.4829300870281805,1,0,CYCLING
2026-06-01 10:16:30.577923,2868.717,16971,1,0,4,,3,-14.400001525878906,1.507964633512766,1,0,CYCLING
2026-06-01 10:16:30.577923,2868.723,16972,1,0,4,,3,-14.72343921661377,1.5418349492829893,1,0,CYCLING
2026-06-01 10:16:30.577923,2868.728,16973,1,0,4,,3,-15.08906364440918,1.5801230498274903,1,0,CYCLING
2026-06-01 10:16:30.578923,2868.733,16974,1,0,4,,3,-15.44062614440918,1.6169385887367456,1,0,CYCLING
2026-06-01 10:16:30.580923,2868.739,16975,1,0,4,,3,-15.806251525878906,1.6552267891497876,1,0,CYCLING
2026-06-01 10:16:30.581933,2868.744,16976,1,0,4,,3,-16.171876907348633,1.6935149895628296,1,0,CYCLING
2026-06-01 10:16:30.581933,2868.7490000000003,16977,1,0,4,,3,-16.579689025878906,1.7362209747501494,1,0,CYCLING
2026-06-01 10:16:30.581933,2868.754,16978,1,0,4,,3,-17.001564025878906,1.7803996214412559,1,0,CYCLING
2026-06-01 10:16:30.582924,2868.76,16979,1,0,4,,3,-17.40937614440918,1.8231056066285758,1,0,CYCLING
2026-06-01 10:16:30.582924,2868.765,16980,1,0,4,,3,-17.83125114440918,1.8672842533196823,1,0,CYCLING
2026-06-01 10:16:30.583924,2868.77,16981,1,0,4,,3,-18.210939407348633,1.9070451152365109,1,0,CYCLING
2026-06-01 10:16:30.653652,2868.776,16982,1,0,4,,3,-18.590625762939453,1.9468057774162575,1,0,CYCLING
2026-06-01 10:16:30.654575,2868.781,16983,1,0,4,,3,-18.843751907348633,1.9733130852731704,1,0,CYCLING
2026-06-01 10:16:30.654575,2868.786,16984,1,0,4,,3,-19.16718864440918,2.0071833011748526,1,0,CYCLING
2026-06-01 10:16:30.655574,2868.792,16985,1,0,4,,3,-19.42031478881836,2.0336906090317655,1,0,CYCLING
2026-06-01 10:16:30.655574,2868.797,16986,1,0,4,,3,-19.63125228881836,2.0557799323773187,1,0,CYCLING
2026-06-01 10:16:30.655574,2868.802,16987,1,0,4,,3,-19.785938262939453,2.0719786097077257,1,0,CYCLING
2026-06-01 10:16:30.656574,2868.8070000000002,16988,1,0,4,,3,-19.968751907348633,2.091122809782788,1,0,CYCLING
2026-06-01 10:16:30.657781,2868.813,16989,1,0,4,,3,-20.095314025878906,2.1043763638427033,1,0,CYCLING
2026-06-01 10:16:30.657781,2868.818,16990,1,0,4,,3,-20.19375228881836,2.1146847946321277,1,0,CYCLING
2026-06-01 10:16:30.658575,2868.823,16991,1,0,4,,3,-20.33437728881836,2.1294110101958297,1,0,CYCLING
2026-06-01 10:16:30.658575,2868.829,16992,1,0,4,,3,-20.43281364440918,2.139719241248172,1,0,CYCLING
2026-06-01 10:16:30.659573,2868.834,16993,1,0,4,,3,-20.50312614440918,2.1470823490300233,1,0,CYCLING
2026-06-01 10:16:30.659573,2868.839,16994,1,0,4,,3,-20.54531478881836,2.151500333541383,1,0,CYCLING
2026-06-01 10:16:30.717741,2868.8450000000003,16995,1,0,4,,3,-20.601564407348633,2.1573907798194476,1,0,CYCLING
2026-06-01 10:16:30.717741,2868.85,16996,1,0,4,,3,-20.64375114440918,2.1618085645937253,1,0,CYCLING
2026-06-01 10:16:30.718739,2868.855,16997,1,0,4,,3,-20.71406364440918,2.1691716723755765,1,0,CYCLING
2026-06-01 10:16:30.718739,2868.86,16998,1,0,4,,3,-20.798439025878906,2.178007441661214,1,0,CYCLING
2026-06-01 10:16:30.718739,2868.866,16999,1,0,4,,3,-20.89687728881836,2.188315872450638,1,0,CYCLING
2026-06-01 10:16:30.719740,2868.871,17000,1,0,4,,3,-20.96718978881836,2.1956789802324894,1,0,CYCLING
2026-06-01 10:16:30.721740,2868.876,17001,1,0,4,,3,-21.06562614440918,2.2059872112848318,1,0,CYCLING
2026-06-01 10:16:30.721740,2868.882,17002,1,0,4,,3,-21.234376907348633,2.223658749856107,1,0,CYCLING
2026-06-01 10:16:30.721740,2868.887,17003,1,0,4,,3,-21.38906478881836,2.239857626923596,1,0,CYCLING
2026-06-01 10:16:30.722739,2868.8920000000003,17004,1,0,4,,3,-21.52968978881836,2.254583842487298,1,0,CYCLING
2026-06-01 10:16:30.722739,2868.898,17005,1,0,4,,3,-21.754688262939453,2.278145627599556,1,0,CYCLING
2026-06-01 10:16:30.723739,2868.9030000000002,17006,1,0,4,,3,-21.95156478881836,2.2987624891784044,1,0,CYCLING
2026-06-01 10:16:30.723739,2868.908,17007,1,0,4,,3,-22.23281478881836,2.328214920305809,1,0,CYCLING
2026-06-01 10:16:30.723739,2868.913,17008,1,0,4,,3,-22.415626525878906,2.347358920643789,1,0,CYCLING
2026-06-01 10:16:30.810041,2868.919,17009,1,0,4,,3,-22.710939407348633,2.3782840132749796,1,0,CYCLING
2026-06-01 10:16:30.810041,2868.924,17010,1,0,4,,3,-22.96406364440918,2.404791121394811,1,0,CYCLING
2026-06-01 10:16:30.811028,2868.929,17011,1,0,4,,3,-23.231250762939453,2.4327708910184285,1,0,CYCLING
2026-06-01 10:16:30.811028,2868.935,17012,1,0,4,,3,-23.49843978881836,2.460750860379128,1,0,CYCLING
2026-06-01 10:16:30.811028,2868.94,17013,1,0,4,,3,-23.751564025878906,2.4872579684989593,1,0,CYCLING
2026-06-01 10:16:30.812029,2868.945,17014,1,0,4,,3,-24.032814025878906,2.516710399626364,1,0,CYCLING
2026-06-01 10:16:30.812029,2868.951,17015,1,0,4,,3,-24.215625762939453,2.535854399964344,1,0,CYCLING
2026-06-01 10:16:30.813029,2868.956,17016,1,0,4,,3,-24.454689025878906,2.5608890463174703,1,0,CYCLING
2026-06-01 10:16:30.815028,2868.9610000000002,17017,1,0,4,,3,-24.609376907348633,2.577087923384959,1,0,CYCLING
2026-06-01 10:16:30.815028,2868.966,17018,1,0,4,,3,-24.735939025878906,2.5903414774448743,1,0,CYCLING
2026-06-01 10:16:30.816027,2868.972,17019,1,0,4,,3,-24.848438262939453,2.602122370001003,1,0,CYCLING
2026-06-01 10:16:30.816027,2868.977,17020,1,0,4,,3,-24.890626907348633,2.6065403545123633,1,0,CYCLING
2026-06-01 10:16:30.817029,2868.982,17021,1,0,4,,3,-24.890626907348633,2.6065403545123633,1,0,CYCLING
2026-06-01 10:16:30.873499,2868.9880000000003,17022,1,0,4,,3,-24.83437728881836,2.6006499082342986,1,0,CYCLING
2026-06-01 10:16:30.874500,2868.993,17023,1,0,4,,3,-24.750001907348633,2.591814138948661,1,0,CYCLING
2026-06-01 10:16:30.874500,2868.998,17024,1,0,4,,3,-24.69375228881836,2.5859236926705966,1,0,CYCLING
2026-06-01 10:16:30.875499,2869.004,17025,1,0,4,,3,-24.665626525878906,2.5829783696630235,1,0,CYCLING
2026-06-01 10:16:30.875499,2869.009,17026,1,0,4,,3,-24.665626525878906,2.5829783696630235,1,0,CYCLING
2026-06-01 10:16:30.876499,2869.014,17027,1,0,4,,3,-24.665626525878906,2.5829783696630235,1,0,CYCLING
2026-06-01 10:16:30.876499,2869.0190000000002,17028,1,0,4,,3,-24.69375228881836,2.5859236926705966,1,0,CYCLING
2026-06-01 10:16:30.877500,2869.025,17029,1,0,4,,3,-24.735939025878906,2.5903414774448743,1,0,CYCLING
2026-06-01 10:16:30.878499,2869.03,17030,1,0,4,,3,-24.806251525878906,2.5977045852267255,1,0,CYCLING
2026-06-01 10:16:30.878499,2869.035,17031,1,0,4,,3,-24.876564025878906,2.6050676930085768,1,0,CYCLING
2026-06-01 10:16:30.878499,2869.041,17032,1,0,4,,3,-24.946876525878906,2.6124308007904276,1,0,CYCLING
2026-06-01 10:16:30.879501,2869.0460000000003,17033,1,0,4,,3,-25.017189025878906,2.619793908572279,1,0,CYCLING
2026-06-01 10:16:30.879501,2869.051,17034,1,0,4,,3,-25.087501525878906,2.6271570163541296,1,0,CYCLING
2026-06-01 10:16:30.880499,2869.0570000000002,17035,1,0,4,,3,-25.171876907348633,2.6359927856397674,1,0,CYCLING
2026-06-01 10:16:30.950157,2869.062,17036,1,0,4,,3,-25.32656478881836,2.652191662707256,1,0,CYCLING
2026-06-01 10:16:30.951156,2869.067,17037,1,0,4,,3,-25.439064025878906,2.6639725552633853,1,0,CYCLING
2026-06-01 10:16:30.951156,2869.072,17038,1,0,4,,3,-25.551563262939453,2.675753447819514,1,0,CYCLING
2026-06-01 10:16:30.952156,2869.078,17039,1,0,4,,3,-25.67812728881836,2.6890072016165116,1,0,CYCLING
2026-06-01 10:16:30.952156,2869.083,17040,1,0,4,,3,-25.832813262939453,2.7052058789469187,1,0,CYCLING
2026-06-01 10:16:30.953156,2869.088,17041,1,0,4,,3,-25.91718864440918,2.714041648232556,1,0,CYCLING
2026-06-01 10:16:30.953156,2869.094,17042,1,0,4,,3,-25.98750114440918,2.7214047560144072,1,0,CYCLING
2026-06-01 10:16:30.953156,2869.099,17043,1,0,4,,3,-26.071876525878906,2.730240525300045,1,0,CYCLING
2026-06-01 10:16:30.954155,2869.1040000000003,17044,1,0,4,,3,-26.17031478881836,2.740548956089469,1,0,CYCLING
2026-06-01 10:16:30.955155,2869.11,17045,1,0,4,,3,-26.26875114440918,2.7508571871418117,1,0,CYCLING
2026-06-01 10:16:30.956155,2869.1150000000002,17046,1,0,4,,3,-26.353126525878906,2.759692956427449,1,0,CYCLING
2026-06-01 10:16:30.956155,2869.12,17047,1,0,4,,3,-26.423439025878906,2.7670560642093003,1,0,CYCLING
2026-06-01 10:16:30.956155,2869.125,17048,1,0,4,,3,-26.493751525878906,2.7744191719911515,1,0,CYCLING
2026-06-01 10:16:31.027624,2869.131,17049,1,0,4,,3,-26.564064025878906,2.7817822797730023,1,0,CYCLING
2026-06-01 10:16:31.027624,2869.136,17050,1,0,4,,3,-26.648439407348633,2.79061804905864,1,0,CYCLING
2026-06-01 10:16:31.029128,2869.141,17051,1,0,4,,3,-26.704689025878906,2.7965084953367048,1,0,CYCLING
2026-06-01 10:16:31.029128,2869.147,17052,1,0,4,,3,-26.73281478881836,2.799453818344278,1,0,CYCLING
2026-06-01 10:16:31.029128,2869.152,17053,1,0,4,,3,-26.76093864440918,2.802398941614769,1,0,CYCLING
